transaction_id,amount,transaction_type,country,is_international,account_age_days,num_prev_transactions,device_trusted,fraud
596,64.24,online,US,0,3896,641,0,0
597,110.13,withdrawal,US,1,2547,870,1,0
598,18.91,pos,UK,0,282,745,1,0
599,21.36,pos,FR,0,2274,866,1,1
600,4.17,pos,UK,0,367,352,1,0
601,18.5,pos,IN,0,1860,642,0,0
602,32.65,online,CN,1,2380,16,1,0
603,19.48,online,UK,1,4159,930,1,0
604,9.29,pos,IN,1,4930,32,1,0
605,12.86,online,FR,0,2292,853,0,0
606,61.76,withdrawal,UK,1,364,150,1,0
607,23.11,online,US,0,2380,970,1,0
608,45.3,pos,UK,0,3518,989,0,0
609,70.0,pos,FR,0,177,731,1,0
610,117.25,pos,FR,0,670,751,0,0
611,4.01,withdrawal,UK,0,613,521,0,0
612,160.65,pos,IN,0,1749,112,0,0
613,98.86,pos,UK,0,540,361,1,0
614,8.53,withdrawal,US,1,3286,845,1,0
615,206.81,withdrawal,US,1,801,438,1,0
616,253.67,withdrawal,DE,0,2960,757,0,0
617,6.3,withdrawal,FR,1,1382,307,0,0
618,32.42,online,US,0,1238,650,1,0
619,164.09,online,UK,1,3423,791,1,0
620,137.94,online,UK,0,4224,503,1,0
621,20.4,withdrawal,IN,1,1553,405,0,0
622,23.49,withdrawal,CN,1,1148,237,1,0
623,46.28,withdrawal,US,1,2874,787,0,0
624,66.27,pos,UK,0,4703,971,0,0
625,96.3,pos,IN,1,4649,868,0,0
626,46.03,pos,UK,0,4148,917,0,0
627,62.09,online,US,1,2373,187,0,0
628,137.62,pos,UK,1,3593,356,1,0
629,3.74,withdrawal,DE,0,1162,46,0,0
630,29.09,online,FR,1,2022,819,1,0
631,124.95,withdrawal,DE,0,2255,261,1,0
632,225.58,online,FR,0,526,44,1,0
633,71.68,pos,UK,0,3801,776,0,0
634,75.95,withdrawal,UK,0,4828,238,0,0
635,11.34,withdrawal,FR,1,3941,223,1,0
636,59.31,online,CN,0,615,964,0,0
637,76.06,online,DE,0,3798,595,0,0
638,27.77,pos,US,1,1867,89,1,0
639,31.37,withdrawal,FR,1,2622,236,1,0
640,47.37,online,FR,1,1911,469,1,0
641,2.03,online,IN,1,3593,669,1,0
642,38.87,pos,UK,1,2339,850,0,0
643,23.76,withdrawal,UK,1,1632,379,0,0
644,39.67,pos,FR,1,450,91,1,0
645,12.76,pos,UK,0,3597,980,0,0
646,221.21,withdrawal,FR,1,2530,206,1,0
647,90.04,withdrawal,CN,0,141,438,0,0
648,113.66,pos,IN,1,1875,941,1,0
649,155.67,withdrawal,UK,0,71,730,1,0
650,69.0,online,FR,1,3823,855,1,0
651,9.09,withdrawal,US,0,2260,958,0,0
652,77.03,withdrawal,FR,0,3903,974,0,0
653,88.39,online,DE,0,1341,277,0,0
654,136.82,online,FR,1,442,360,0,0
655,56.5,online,DE,1,960,531,1,0
656,13.65,pos,FR,1,4965,298,1,1
657,33.38,withdrawal,UK,1,440,373,1,0
658,45.11,online,DE,1,4520,283,1,0
659,103.82,online,CN,1,1719,264,0,0
660,84.58,online,UK,0,1525,955,1,0
661,44.02,pos,US,0,562,561,0,0
662,430.62,online,FR,1,3139,294,0,0
663,93.08,withdrawal,DE,0,2902,655,1,0
664,27.08,online,IN,1,2886,457,1,0
665,10.73,online,UK,1,363,842,1,0
666,16.59,pos,UK,1,4414,546,0,0
667,28.23,online,IN,0,3560,143,0,0
668,17.52,online,FR,1,4126,66,0,0
669,20.65,pos,US,1,1954,762,0,0
670,33.56,pos,IN,0,721,745,1,0
671,19.04,pos,UK,0,3965,267,1,0
672,227.08,withdrawal,US,0,829,774,1,0
673,8.36,online,CN,0,3050,570,1,0
674,74.34,withdrawal,US,1,2407,390,1,0
675,52.83,online,US,0,4200,765,0,0
676,403.86,pos,DE,0,41,499,0,0
677,11.88,withdrawal,UK,0,2299,604,1,0
678,50.73,pos,UK,1,1128,631,0,0
679,348.91,pos,US,1,3246,651,1,0
680,200.62,pos,DE,0,4612,247,1,0
681,169.87,pos,UK,1,1756,853,0,1
682,29.83,withdrawal,UK,1,55,455,0,0
683,18.74,pos,UK,0,3166,658,0,0
684,110.46,pos,CN,0,1889,767,1,0
685,265.04,pos,DE,0,4655,191,0,0
686,81.37,online,IN,1,3991,905,0,0
687,84.77,online,UK,1,372,909,0,0
688,32.85,withdrawal,US,0,390,751,0,0
689,146.75,pos,US,0,3676,735,1,0
690,20.71,pos,FR,1,4637,491,0,0
691,39.11,withdrawal,IN,0,905,218,1,0
692,55.41,withdrawal,UK,0,717,796,0,0
693,70.85,online,UK,1,1693,717,1,0
694,27.76,online,IN,1,2557,347,0,0
695,12.2,withdrawal,CN,1,2263,922,0,0
696,94.32,pos,US,1,4854,76,0,0
697,34.06,pos,CN,1,483,137,1,0
698,87.05,pos,IN,1,3487,4,1,0
699,16.77,pos,CN,0,3265,663,0,0
700,65.61,online,IN,0,3273,940,1,0
701,76.05,pos,CN,0,1863,121,0,0
702,5.32,withdrawal,UK,0,3277,222,0,0
703,41.04,pos,IN,0,4697,937,0,0
704,14.43,online,DE,0,3482,482,1,0
705,6.55,pos,UK,0,394,860,0,0
706,460.12,pos,FR,0,2947,467,1,0
707,38.91,online,CN,0,1872,31,0,0
708,166.01,online,CN,1,2190,540,1,0
709,29.39,online,UK,1,4125,124,1,0
710,114.41,pos,FR,0,4730,56,0,0
711,142.81,withdrawal,US,1,2903,260,0,0
712,90.54,withdrawal,UK,0,3791,88,0,0
713,63.79,online,IN,0,3757,331,1,0
714,53.08,withdrawal,UK,1,1927,268,1,0
715,42.9,online,DE,0,3918,758,1,0
716,265.26,withdrawal,FR,1,1107,183,0,0
717,177.56,pos,UK,1,4742,942,1,0
718,335.32,withdrawal,IN,0,1046,709,1,0
719,13.27,withdrawal,FR,1,440,141,0,0
720,131.26,pos,DE,0,4416,655,1,0
721,278.61,withdrawal,FR,0,4322,825,1,0
722,20.0,online,DE,0,2932,924,1,0
723,6.88,online,DE,1,3841,480,0,0
724,135.14,withdrawal,US,0,3520,282,1,0
725,85.44,online,US,1,4920,329,1,0
726,184.41,online,UK,1,2410,217,0,0
727,15.06,pos,UK,0,3525,834,0,0
728,158.61,pos,CN,0,823,170,1,0
729,22.52,online,UK,1,4578,372,1,0
730,17.87,withdrawal,CN,1,2311,597,1,0
731,17.94,pos,CN,0,766,244,0,0
732,168.51,withdrawal,US,0,2264,412,0,0
733,109.42,pos,US,1,2928,638,1,0
734,74.04,online,CN,1,2006,492,1,0
735,44.45,pos,CN,0,3761,945,1,0
736,209.72,withdrawal,FR,0,4571,677,1,0
737,49.83,online,IN,0,3322,841,1,0
738,169.61,pos,FR,1,3447,788,1,0
739,57.83,online,CN,0,4466,375,0,0
740,47.31,withdrawal,FR,0,2289,25,0,0
741,62.12,withdrawal,DE,1,2662,714,0,0
742,35.86,withdrawal,CN,1,3096,345,1,0
743,137.68,online,US,0,2490,84,0,0
744,69.86,online,DE,0,439,270,0,0
745,26.42,pos,UK,0,1734,966,1,0
746,229.83,withdrawal,IN,0,1095,213,0,0
747,48.43,online,UK,1,2579,957,1,0
748,78.43,online,IN,1,1573,378,0,0
749,236.95,online,DE,0,1409,541,1,0
750,97.88,pos,UK,0,3023,4,0,0
751,12.43,pos,US,0,4419,110,1,0
752,281.06,withdrawal,IN,1,3108,109,0,0
753,98.81,withdrawal,FR,0,3202,569,0,0
754,40.78,online,FR,0,2324,843,1,0
755,15.0,withdrawal,IN,1,4295,275,1,0
756,158.0,online,DE,0,804,935,1,0
757,96.78,online,CN,1,2969,303,1,0
758,76.24,online,IN,0,809,469,1,0
759,224.33,withdrawal,FR,1,3676,261,0,0
760,155.4,online,DE,1,4349,847,0,0
761,16.45,online,FR,0,4034,461,1,0
762,37.36,pos,IN,0,3140,870,1,0
763,28.57,pos,DE,0,1067,195,1,0
764,136.24,online,IN,0,4225,617,1,0
765,3.41,withdrawal,US,1,2088,626,0,0
766,84.37,withdrawal,IN,1,361,447,1,0
767,143.74,pos,US,0,3392,472,0,0
768,209.37,pos,CN,0,2202,361,1,0
769,41.87,online,US,0,3129,497,1,0
770,172.18,withdrawal,FR,0,3162,825,1,0
771,11.72,pos,UK,1,3550,906,0,0
772,187.37,withdrawal,IN,1,454,532,0,0
773,13.64,pos,DE,1,74,220,0,0
774,50.63,withdrawal,CN,1,4688,960,0,0
775,159.6,pos,UK,1,1327,320,0,0
776,16.24,online,US,0,3113,394,0,0
777,26.04,withdrawal,US,1,4901,312,0,0
778,128.1,withdrawal,DE,1,2801,486,0,0
779,127.31,withdrawal,IN,1,185,347,1,0
780,102.48,withdrawal,IN,1,3296,853,1,0
781,118.4,online,FR,1,2381,362,1,0
782,78.25,withdrawal,US,0,1590,118,1,0
783,29.01,withdrawal,CN,0,590,515,1,0
784,42.42,pos,DE,1,4375,999,0,0
785,20.04,pos,UK,1,2097,187,0,0
786,239.09,withdrawal,IN,1,4589,456,1,0
787,87.56,online,US,1,2824,199,0,0
788,51.22,online,UK,1,2008,698,0,0
789,61.99,withdrawal,IN,0,3852,875,0,0
790,294.28,pos,IN,1,2385,354,0,0
791,16.65,pos,DE,0,216,496,0,0
792,88.24,pos,CN,1,3917,555,1,0
793,70.5,online,CN,0,99,750,0,0
794,94.53,withdrawal,CN,1,2002,521,0,0
795,1.83,online,US,0,971,347,0,0
796,205.67,online,DE,0,847,469,1,0
797,269.0,pos,FR,1,418,141,1,0
798,83.27,online,IN,1,376,340,1,0
799,119.29,online,FR,1,3571,238,1,0
800,255.75,withdrawal,CN,1,622,538,0,0
801,122.84,pos,US,0,1376,216,0,0
802,16.55,online,IN,0,1077,745,1,0
803,85.87,withdrawal,IN,0,3331,77,0,0
804,93.32,online,DE,0,3893,595,0,0
805,55.19,withdrawal,US,1,2675,610,0,0
806,133.35,pos,IN,1,4816,879,1,0
807,272.37,withdrawal,FR,1,1864,527,0,0
808,259.79,online,IN,0,693,645,0,0
809,59.94,withdrawal,UK,1,4622,390,0,0
810,12.02,online,DE,0,3118,644,0,0
811,418.92,online,DE,1,3330,673,0,0
812,182.57,withdrawal,US,1,3247,387,1,0
813,13.31,online,DE,1,880,458,1,0
814,253.63,pos,DE,0,4753,41,0,0
815,203.94,withdrawal,FR,1,650,847,1,0
816,73.16,online,DE,0,699,763,1,0
817,89.47,withdrawal,UK,0,1444,36,0,0
818,50.92,pos,US,0,3611,87,1,0
819,5.63,withdrawal,IN,0,1573,518,1,0
820,40.83,withdrawal,DE,1,466,843,0,0
821,162.38,online,UK,0,1229,426,0,0
822,0.46,withdrawal,DE,0,2538,863,0,0
823,40.57,withdrawal,CN,1,2769,644,0,0
824,50.78,online,US,1,1937,725,0,0
825,77.09,pos,IN,1,1900,805,0,0
826,252.39,withdrawal,CN,1,1549,277,1,0
827,42.52,pos,CN,0,2800,58,1,0
828,42.61,pos,UK,0,2104,887,0,0
829,133.75,online,FR,1,4708,197,1,0
830,60.19,withdrawal,FR,0,2577,807,1,0
831,25.44,online,FR,1,661,671,0,0
832,60.23,pos,DE,0,696,847,1,0
833,15.18,online,IN,1,125,803,1,1
834,19.41,withdrawal,FR,1,1594,994,0,0
835,68.99,online,DE,0,1533,397,0,0
836,54.29,pos,IN,0,2486,80,0,0
837,246.33,pos,IN,0,497,799,0,0
838,45.0,withdrawal,US,1,2109,488,0,0
839,86.89,withdrawal,IN,0,1949,102,1,0
840,100.04,pos,FR,1,665,342,0,0
841,1.32,pos,US,0,2609,776,1,0
842,108.93,withdrawal,UK,0,3178,336,0,1
843,19.61,online,FR,1,1592,372,1,0
844,324.6,withdrawal,UK,1,2954,767,1,0
845,16.09,online,FR,1,2562,578,0,0
846,53.55,online,CN,0,2173,499,0,0
847,8.92,withdrawal,UK,1,1577,830,0,0
848,576.81,withdrawal,UK,1,2651,676,0,0
849,69.75,withdrawal,FR,1,3010,82,1,0
850,90.48,online,DE,0,3980,467,1,0
851,6.94,online,FR,0,1807,430,0,0
852,138.61,withdrawal,US,1,4142,974,1,0
853,23.56,online,FR,1,270,42,0,0
854,228.33,online,US,0,1320,664,0,0
855,22.96,online,DE,1,2746,758,1,0
856,21.16,withdrawal,FR,0,4744,406,1,0
857,3.72,pos,US,1,1867,723,0,0
858,63.88,withdrawal,UK,1,1459,21,1,0
859,83.2,online,UK,0,1051,223,0,0
860,6.8,online,US,0,2940,269,1,0
861,149.4,online,UK,0,1682,205,1,0
862,60.38,withdrawal,FR,0,48,708,0,0
863,74.32,online,UK,1,1295,510,0,0
864,58.12,online,CN,1,2831,788,0,0
865,51.21,pos,FR,0,112,113,0,0
866,82.02,pos,CN,0,2125,680,1,0
867,16.87,online,CN,1,3736,534,1,0
868,20.08,withdrawal,US,0,255,3,0,0
869,197.89,online,FR,1,2346,782,0,0
870,292.09,online,CN,0,4583,448,1,0
871,46.73,online,UK,0,1342,104,0,0
872,31.57,pos,FR,0,4891,905,0,0
873,103.28,withdrawal,IN,1,2526,824,1,0
874,52.55,withdrawal,IN,1,635,191,0,0
875,2.57,pos,FR,0,3366,644,0,0
876,16.98,pos,FR,1,2791,19,0,0
877,125.87,pos,IN,0,1042,667,0,0
878,107.56,pos,CN,1,2582,544,1,1
879,2.75,pos,IN,0,4530,534,0,0
880,25.1,withdrawal,DE,0,3363,301,1,0
881,26.28,withdrawal,US,1,3464,912,0,1
882,111.44,pos,CN,1,4291,603,1,0
883,1.99,pos,US,1,4845,548,0,0
884,10.99,withdrawal,CN,0,4813,319,1,0
885,160.9,withdrawal,UK,1,1496,518,1,0
886,19.67,withdrawal,FR,1,3050,757,0,0
887,105.77,pos,US,1,4774,745,1,0
888,27.2,withdrawal,IN,1,3272,808,0,0
889,10.47,withdrawal,FR,0,4361,527,0,0
890,27.86,pos,CN,1,922,256,0,0
891,128.11,pos,DE,0,955,35,0,0
892,193.58,pos,DE,1,2378,970,0,0
893,177.33,online,UK,0,4160,233,0,0
894,50.61,withdrawal,UK,0,3521,710,0,0
895,110.29,online,UK,1,4621,231,0,0
896,22.94,online,CN,0,827,902,0,0
897,34.69,pos,FR,1,2800,841,0,0
898,226.66,withdrawal,FR,1,2214,869,1,0
899,1.31,withdrawal,IN,1,4143,333,0,0
900,8.94,pos,DE,1,4757,747,1,0
901,23.31,withdrawal,US,0,4912,423,1,1
902,2.69,online,FR,0,265,969,0,0
903,20.02,withdrawal,IN,1,686,365,1,0
904,87.48,withdrawal,DE,1,1322,599,0,0
905,54.72,pos,IN,1,2208,950,0,0
906,223.19,online,US,1,3362,426,1,0
907,170.07,online,IN,0,1351,901,1,0
908,41.83,pos,IN,0,4867,164,0,0
909,30.03,pos,UK,1,41,978,0,0
910,47.75,withdrawal,US,1,2110,94,0,0
911,89.23,pos,FR,1,4843,258,0,0
912,31.21,withdrawal,US,1,932,938,1,0
913,97.86,withdrawal,UK,1,4287,723,1,0
914,52.66,pos,CN,0,4646,942,0,0
915,80.31,pos,DE,1,1067,466,0,0
916,57.29,withdrawal,US,1,1730,269,1,0
917,34.88,online,DE,0,3378,465,1,0
918,296.53,online,IN,1,981,483,0,0
919,144.23,withdrawal,FR,0,2599,518,1,0
920,15.1,pos,FR,0,1152,76,1,0
921,202.85,online,DE,0,4394,711,1,0
922,66.83,pos,CN,1,1924,206,0,0
923,224.95,pos,CN,1,3465,242,1,0
924,160.87,pos,US,1,2140,703,1,0
925,55.38,online,US,1,1913,383,1,0
926,2.27,online,DE,0,4852,538,1,0
927,31.29,pos,FR,1,2122,431,1,0
928,78.01,withdrawal,IN,0,4895,32,1,0
929,100.37,pos,FR,1,2365,465,0,0
930,29.83,pos,DE,1,1121,219,1,0
931,15.01,withdrawal,DE,1,1460,69,0,0
932,180.14,online,FR,0,94,804,0,0
933,416.06,withdrawal,DE,0,2490,169,0,0
934,74.59,withdrawal,CN,1,1340,914,1,0
935,18.84,withdrawal,DE,0,1991,335,1,0
936,31.79,pos,DE,0,381,557,0,0
937,1.86,online,CN,1,1301,48,0,0
938,245.69,online,FR,0,4085,551,0,0
939,12.53,withdrawal,US,0,1082,444,1,0
940,85.92,online,DE,0,2939,399,1,0
941,32.03,withdrawal,FR,0,4356,921,0,0
942,80.78,withdrawal,US,0,623,700,1,0
943,105.39,pos,DE,1,1319,945,0,0
944,177.04,online,US,0,3946,972,0,0
945,23.12,withdrawal,US,1,2720,906,0,0
946,1.11,online,UK,0,449,291,0,0
947,14.72,online,UK,0,3460,680,0,0
948,230.28,online,FR,1,4566,624,0,0
949,207.06,withdrawal,CN,0,3683,12,0,0
950,90.98,pos,CN,0,1324,292,1,0
951,91.76,withdrawal,IN,1,3010,968,1,0
952,109.37,pos,DE,0,1969,918,0,0
953,19.28,online,IN,0,3889,502,1,1
954,245.82,online,UK,1,2661,341,0,0
955,54.26,online,CN,1,119,564,0,0
956,48.31,online,IN,1,3101,808,1,0
957,73.17,pos,IN,1,1783,32,0,0
958,4.81,withdrawal,US,1,3805,628,0,0
959,18.19,pos,FR,1,3239,423,1,0
960,133.95,withdrawal,US,1,1010,102,0,0
961,8.64,online,IN,1,4677,482,1,0
962,92.42,online,IN,1,2343,524,0,0
963,28.15,withdrawal,IN,0,633,3,1,0
964,49.31,online,UK,1,2321,128,1,0
965,34.07,pos,DE,1,1804,572,1,1
966,43.95,withdrawal,IN,0,4515,498,1,0
967,126.96,withdrawal,US,1,4760,699,1,0
968,35.26,withdrawal,US,0,1827,559,0,0
969,83.56,pos,CN,0,677,129,1,0
970,64.64,withdrawal,DE,0,3832,98,0,0
971,108.97,withdrawal,FR,0,4956,979,1,0
972,276.19,online,IN,1,975,376,0,0
973,131.89,withdrawal,UK,0,4716,202,0,0
974,24.2,pos,CN,1,1536,856,1,0
975,3.17,pos,FR,0,1516,627,0,0
976,30.42,online,FR,0,3353,321,0,0
977,90.41,pos,UK,0,4773,975,0,0
978,5.28,online,DE,0,1276,886,0,0
979,68.59,online,IN,0,4952,494,1,0
980,90.84,pos,FR,0,2575,74,1,0
981,40.68,withdrawal,DE,0,4920,56,0,0
982,147.36,pos,UK,0,4826,620,1,0
983,11.27,pos,US,0,1140,959,0,0
984,7.81,pos,IN,1,2556,673,1,0
985,130.26,online,US,1,673,227,0,0
986,68.42,online,FR,0,4498,41,1,0
987,116.6,pos,CN,0,2627,426,0,0
988,57.06,pos,IN,0,224,176,1,0
989,28.29,online,IN,0,995,614,0,0
990,170.98,pos,CN,1,1795,50,0,0
991,160.65,pos,US,0,284,135,1,0
992,118.64,online,US,1,4974,852,0,0
993,31.77,pos,DE,0,4565,4,0,0
994,89.22,online,CN,0,4468,161,1,0
995,44.78,withdrawal,CN,0,3404,494,1,0
996,9.61,withdrawal,DE,1,1569,136,1,0
997,249.27,online,IN,1,3109,719,0,0
998,14.71,pos,DE,0,1150,336,1,0
999,300.05,withdrawal,DE,1,928,212,1,0
1000,59.06,pos,FR,1,4344,19,1,0
1001,20.47,pos,CN,1,4195,829,0,0
1002,78.07,pos,FR,1,173,365,1,0
1003,206.31,online,FR,0,4068,247,0,0
1004,131.76,withdrawal,US,0,1328,196,1,0
1005,164.28,withdrawal,FR,0,3738,991,1,1
1006,107.52,pos,CN,1,2199,902,0,0
1007,117.86,pos,DE,1,1608,551,0,0
1008,189.18,online,UK,0,1613,650,1,0
1009,28.72,withdrawal,DE,0,1026,856,1,0
1010,67.22,withdrawal,DE,0,4088,920,0,0
1011,25.0,online,CN,1,545,419,1,0
1012,439.56,pos,UK,1,1769,647,0,0
1013,288.35,withdrawal,FR,1,1249,409,0,0
1014,4.02,pos,UK,0,4114,146,1,0
1015,122.27,pos,DE,0,3116,839,0,0
1016,259.36,withdrawal,US,1,3945,145,0,0
1017,19.92,withdrawal,IN,1,2607,723,0,0
1018,83.92,withdrawal,US,0,505,525,1,0
1019,247.09,withdrawal,US,1,1609,498,1,0
1020,3.45,withdrawal,UK,1,1347,437,1,0
1021,119.54,pos,UK,1,359,607,1,0
1022,35.29,withdrawal,US,1,1968,227,1,0
1023,258.22,online,UK,1,3670,949,0,0
1024,354.25,online,US,1,1989,195,1,0
1025,288.72,online,DE,1,4300,993,0,0
1026,64.29,withdrawal,CN,1,2627,433,1,0
1027,198.08,online,CN,1,4341,67,1,0
1028,186.14,pos,US,1,684,298,0,0
1029,38.43,withdrawal,UK,1,4187,767,0,0
1030,176.56,pos,DE,0,3814,404,0,0
1031,3.77,online,IN,0,4323,937,0,0
1032,90.7,online,US,0,1200,929,0,0
1033,26.14,online,FR,1,4923,636,1,0
1034,12.85,withdrawal,FR,0,1955,456,1,0
1035,8.01,pos,FR,0,2879,996,1,0
1036,119.17,withdrawal,DE,1,1944,909,1,0
1037,41.53,withdrawal,US,0,3569,711,1,0
1038,129.01,pos,UK,1,3369,344,1,0
1039,6.76,withdrawal,DE,0,4387,610,0,0
1040,37.88,online,CN,0,4966,856,0,0
1041,77.54,online,US,1,714,584,1,0
1042,156.41,online,US,0,4852,833,0,0
1043,38.38,withdrawal,CN,1,4181,433,1,0
1044,98.32,withdrawal,CN,0,144,838,0,0
1045,217.14,online,US,1,2637,196,0,0
1046,95.68,withdrawal,IN,1,1193,998,0,0
1047,26.52,online,IN,0,3301,770,1,0
1048,2.47,online,US,0,112,204,1,0
1049,204.1,withdrawal,CN,1,4662,309,1,0
1050,2.15,pos,CN,0,672,460,0,0
1051,207.71,pos,FR,1,2064,363,1,0
1052,75.28,online,IN,1,3246,737,0,0
1053,279.8,online,IN,0,3717,858,1,0
1054,160.34,withdrawal,FR,0,4292,283,0,1
1055,618.22,withdrawal,UK,0,739,823,1,0
1056,43.19,withdrawal,CN,1,3946,356,0,0
1057,145.75,online,DE,0,747,452,1,0
1058,51.4,online,UK,1,3556,79,1,0
1059,65.37,withdrawal,IN,0,1487,815,1,1
1060,98.75,pos,FR,1,998,883,0,0
1061,206.89,pos,FR,1,1206,530,1,0
1062,414.04,pos,DE,1,3190,981,0,0
1063,146.22,online,US,0,988,363,0,0
1064,54.09,withdrawal,FR,1,360,165,0,0
1065,54.71,pos,IN,1,1977,252,0,0
1066,133.78,withdrawal,CN,1,810,40,1,0
1067,27.28,pos,IN,0,4235,654,0,0
1068,11.71,withdrawal,IN,0,4943,621,0,0
1069,43.79,pos,DE,1,4372,281,1,0
1070,33.86,online,CN,1,3990,923,1,0
1071,35.14,online,CN,0,612,768,1,0
1072,26.61,online,US,0,3818,940,1,1
1073,4.3,pos,DE,1,4622,49,0,0
1074,1.8,online,IN,0,4738,783,0,0
1075,440.0,withdrawal,DE,1,3342,365,1,0
1076,55.82,online,US,0,2146,901,0,0
1077,48.5,online,CN,0,3398,283,0,0
1078,113.83,online,FR,1,4250,802,0,0
1079,24.62,withdrawal,FR,1,4444,399,0,0
1080,299.5,online,CN,1,3380,901,1,0
1081,154.34,withdrawal,US,0,1294,419,0,0
1082,9.37,pos,UK,1,2479,906,0,0
1083,54.06,pos,FR,0,2161,518,0,0
1084,211.29,withdrawal,US,1,3604,128,1,0
1085,289.56,online,DE,1,82,551,0,0
1086,63.0,pos,UK,1,4676,796,1,0
1087,95.04,withdrawal,FR,1,3060,523,0,0
1088,18.28,withdrawal,DE,0,4457,675,1,0
1089,472.94,pos,UK,0,3528,230,0,0
1090,26.35,pos,DE,1,2716,257,0,0
1091,286.0,withdrawal,UK,0,139,569,1,0
1092,104.88,withdrawal,FR,1,3164,508,0,0
1093,93.58,online,IN,0,853,506,1,0
1094,71.89,online,DE,1,924,347,1,0
1095,26.22,pos,CN,1,4872,86,1,0
1096,19.42,pos,DE,1,3531,816,0,0
1097,24.91,pos,UK,0,4863,271,0,0
1098,20.63,online,UK,0,2629,934,0,0
1099,151.22,withdrawal,US,1,2818,814,1,0
1100,43.1,withdrawal,FR,1,2874,901,0,0
1101,5.96,pos,IN,1,638,511,1,0
1102,347.71,withdrawal,DE,1,935,670,0,0
1103,215.23,online,IN,0,2278,935,0,0
1104,262.77,withdrawal,US,1,2159,511,1,0
1105,528.0,online,US,1,3158,242,1,0
1106,19.1,online,US,0,2985,655,1,0
1107,50.46,online,UK,0,1680,37,0,0
1108,141.98,online,CN,0,2055,224,1,0
1109,119.08,online,US,1,4704,60,0,0
1110,16.71,online,IN,0,1603,313,1,0
1111,169.19,pos,FR,1,3892,259,0,0
1112,25.42,online,FR,1,1137,329,0,0
1113,25.34,withdrawal,UK,0,4021,705,1,0
1114,77.0,withdrawal,FR,1,2509,624,1,0
1115,89.88,pos,FR,0,65,240,0,1
1116,86.77,pos,IN,0,3032,911,0,0
1117,9.59,online,UK,1,3490,611,0,0
1118,209.93,withdrawal,CN,1,1859,908,0,0
1119,30.87,online,CN,0,1874,213,0,0
1120,13.87,online,IN,0,702,4,0,0
1121,219.6,online,UK,1,4162,456,0,0
1122,311.57,pos,UK,0,2990,962,0,0
1123,198.14,online,IN,0,4944,339,1,0
1124,165.82,online,CN,0,123,922,0,0
1125,106.49,pos,CN,1,963,392,0,0
1126,80.04,withdrawal,DE,0,3966,119,0,0
1127,9.1,withdrawal,CN,0,4577,635,0,0
1128,52.5,pos,US,0,1184,542,1,0
1129,46.63,online,IN,1,311,480,1,0
1130,30.08,online,CN,0,4028,345,1,0
1131,128.53,withdrawal,DE,1,2388,666,1,0
1132,68.49,online,CN,1,3732,848,1,0
1133,8.45,online,DE,0,4752,678,1,0
1134,24.87,online,UK,1,4426,115,1,0
1135,114.97,pos,US,1,4171,882,1,0
1136,7.92,online,US,1,2866,608,0,0
1137,190.52,online,US,1,4109,538,0,0
1138,68.35,pos,UK,1,1692,105,0,0
1139,65.51,withdrawal,CN,0,4007,146,0,0
1140,89.75,pos,US,1,2164,974,1,0
1141,174.11,pos,US,0,1935,732,1,0
1142,42.74,pos,CN,1,2620,393,0,0
1143,113.33,online,FR,1,2001,214,1,0
1144,83.41,withdrawal,IN,1,3182,215,0,0
1145,31.06,online,FR,1,4429,500,1,0
1146,210.89,pos,US,1,4404,828,1,0
1147,159.67,online,IN,1,1047,945,1,0
1148,107.43,withdrawal,UK,1,4250,660,0,0
1149,190.1,withdrawal,CN,0,4901,917,1,0
1150,201.96,pos,FR,1,2403,865,0,0
1151,123.22,pos,FR,1,511,362,1,0
1152,181.41,online,FR,0,3414,176,0,0
1153,119.56,online,IN,1,2522,901,1,0
1154,113.99,pos,IN,0,1036,842,0,0
1155,96.39,pos,US,1,1690,587,0,0
1156,139.72,pos,UK,1,2317,671,1,0
1157,17.27,withdrawal,US,1,852,149,1,0
1158,212.75,pos,UK,0,4751,850,0,0
1159,205.45,withdrawal,DE,0,3464,193,1,0
1160,2.97,online,CN,0,2286,697,1,0
1161,174.76,pos,US,0,2438,291,0,0
1162,13.8,pos,FR,0,3385,643,1,0
1163,40.81,withdrawal,UK,0,3701,991,0,0
1164,136.07,pos,US,0,4085,674,1,0
1165,17.53,pos,US,0,148,401,1,0
1166,170.36,withdrawal,FR,0,4843,783,0,0
1167,178.46,online,IN,0,3883,942,0,0
1168,70.82,withdrawal,IN,1,2960,738,1,0
1169,0.64,withdrawal,UK,0,3100,858,1,0
1170,33.83,online,IN,0,1433,752,1,1
1171,95.95,pos,DE,1,3465,497,1,0
1172,397.32,online,CN,1,3122,138,0,0
1173,99.92,pos,FR,1,4705,800,1,0
1174,30.08,pos,UK,1,1409,550,1,0
1175,100.51,pos,CN,0,4786,440,0,0
1176,77.65,online,CN,0,2529,187,1,0
1177,151.34,pos,FR,1,1236,413,0,0
1178,11.31,pos,UK,0,2196,960,1,0
1179,143.14,pos,CN,1,4308,350,1,0
1180,77.93,withdrawal,DE,1,4963,937,0,0
1181,329.66,online,CN,0,535,274,1,0
1182,41.84,withdrawal,IN,0,1875,631,1,0
1183,100.14,pos,DE,1,2655,822,1,0
1184,268.87,withdrawal,UK,1,4944,427,0,0
1185,10.82,withdrawal,FR,1,4416,312,0,0
1186,276.83,pos,CN,1,1438,340,1,0
